state_date,source_target,target_period,target_mode,actual_value,actual_release_date,requested_evaluation_date,actual_as_of_date,snapshot_gap_days,availability_status,revision_from_initial
2026-02-28,PCEPILFE,2026-02,fixed_horizon_90d,4.737118191903988,2026-04-09,2026-05-29,2026-05-28,1.0,available,0.342892940902928
2026-02-28,UNRATE,2026-02,fixed_horizon_90d,4.4,2026-03-06,2026-05-29,2026-05-27,2.0,available,0.0
2026-03-31,CES0500000003,2026-03,fixed_horizon_90d,2.573037705191439,2026-04-03,2026-06-29,2026-06-24,5.0,available,-0.3196916988335019
2026-03-31,CPIAUCSL,2026-03,fixed_horizon_90d,10.337074927015166,2026-04-10,2026-06-29,2026-06-24,5.0,available,0.0
2026-03-31,CPILFESL,2026-03,fixed_horizon_90d,2.3472435020018168,2026-04-10,2026-06-29,2026-06-24,5.0,available,0.0
2026-03-31,GDPC1,2026Q1,fixed_horizon_90d,,2026-04-30,2026-06-29,2026-04-30,60.0,snapshot_too_stale,
2026-03-31,PAYEMS,2026-03,fixed_horizon_90d,214.0,2026-04-03,2026-06-29,2026-06-14,15.0,available,36.0
2026-03-31,PCEPI,2026-03,fixed_horizon_90d,7.977193513431047,2026-04-30,2026-06-29,2026-06-25,4.0,available,0.033447892064586426
2026-03-31,PCEPILFE,2026-03,fixed_horizon_90d,3.549308831346565,2026-04-30,2026-06-29,2026-06-25,4.0,available,0.03547875846230397
2026-03-31,UNRATE,2026-03,fixed_horizon_90d,4.3,2026-04-03,2026-06-29,2026-06-24,5.0,available,0.0
2020-02-29,CES0500000003,2020-02,initial_release,3.7928038598243674,2020-03-06,2020-03-06,2020-03-06,0.0,available,0.0
2020-02-29,CPIAUCSL,2020-02,initial_release,1.065904640727311,2020-03-11,2020-03-11,2020-03-11,0.0,available,0.0
2020-02-29,CPILFESL,2020-02,initial_release,2.671935670002057,2020-03-11,2020-03-11,2020-03-11,0.0,available,0.0
2020-02-29,GDPC1,2020Q1,initial_release,-4.901269118214913,2020-04-29,2020-04-29,2020-04-29,0.0,available,0.0
2020-02-29,PAYEMS,2020-02,initial_release,273.0,2020-03-06,2020-03-06,2020-03-06,0.0,available,0.0
2020-02-29,PCEPI,2020-02,initial_release,1.0728364503655996,2020-03-27,2020-03-27,2020-03-27,0.0,available,0.0
2020-02-29,PCEPILFE,2020-02,initial_release,1.8931474838009166,2020-03-27,2020-03-27,2020-03-27,0.0,available,0.0
2020-02-29,UNRATE,2020-02,initial_release,3.5,2020-03-06,2020-03-06,2020-03-06,0.0,available,0.0
2020-03-31,CES0500000003,2020-03,initial_release,4.6210454444690185,2020-04-03,2020-04-03,2020-04-03,0.0,available,0.0
2020-03-31,CPIAUCSL,2020-03,initial_release,-5.092434572260629,2020-04-10,2020-04-10,2020-04-10,0.0,available,0.0
2020-03-31,CPILFESL,2020-03,initial_release,-1.2362677050838045,2020-04-10,2020-04-10,2020-04-10,0.0,available,0.0
2020-03-31,GDPC1,2020Q1,initial_release,-4.901269118214913,2020-04-29,2020-04-29,2020-04-29,0.0,available,0.0
2020-03-31,PAYEMS,2020-03,initial_release,-701.0,2020-04-03,2020-04-03,2020-04-03,0.0,available,0.0
2020-03-31,PCEPI,2020-03,initial_release,-3.2209252831741253,2020-04-30,2020-04-30,2020-04-30,0.0,available,0.0
2020-03-31,PCEPILFE,2020-03,initial_release,-0.9673433573844648,2020-04-30,2020-04-30,2020-04-30,0.0,available,0.0
2020-03-31,UNRATE,2020-03,initial_release,4.4,2020-04-03,2020-04-03,2020-04-03,0.0,available,0.0
2020-04-30,CES0500000003,2020-04,initial_release,54.81525546839663,2020-05-08,2020-05-08,2020-05-08,0.0,available,0.0
2020-04-30,CPIAUCSL,2020-04,initial_release,-9.579406914913235,2020-05-12,2020-05-12,2020-05-12,0.0,available,0.0
2020-04-30,CPILFESL,2020-04,initial_release,-5.382468696892317,2020-05-12,2020-05-12,2020-05-12,0.0,available,0.0
2020-04-30,GDPC1,2020Q2,initial_release,-39.90477947567541,2020-07-30,2020-07-30,2020-07-30,0.0,available,0.0
2020-04-30,PAYEMS,2020-04,initial_release,-20500.0,2020-05-08,2020-05-08,2020-05-08,0.0,available,0.0
2020-04-30,PCEPI,2020-04,initial_release,-5.65987443799898,2020-05-29,2020-05-29,2020-05-29,0.0,available,0.0
2020-04-30,PCEPILFE,2020-04,initial_release,-4.731295867303942,2020-05-29,2020-05-29,2020-05-29,0.0,available,0.0
2020-04-30,UNRATE,2020-04,initial_release,14.7,2020-05-08,2020-05-08,2020-05-08,0.0,available,0.0
2020-05-31,CES0500000003,2020-05,initial_release,-11.640833885154045,2020-06-05,2020-06-05,2020-06-05,0.0,available,0.0
2020-05-31,CPIAUCSL,2020-05,initial_release,-0.6285301216653494,2020-06-10,2020-06-10,2020-06-10,0.0,available,0.0
2020-05-31,CPILFESL,2020-05,initial_release,-0.7231066688127896,2020-06-10,2020-06-10,2020-06-10,0.0,available,0.0
2020-05-31,GDPC1,2020Q2,initial_release,-39.90477947567541,2020-07-30,2020-07-30,2020-07-30,0.0,available,0.0
2020-05-31,PAYEMS,2020-05,initial_release,2509.0,2020-06-05,2020-06-05,2020-06-05,0.0,available,0.0
2020-05-31,PCEPI,2020-05,initial_release,1.1557438267878695,2020-06-26,2020-06-26,2020-06-26,0.0,available,0.0
2020-05-31,PCEPILFE,2020-05,initial_release,1.1418866000756367,2020-06-26,2020-06-26,2020-06-26,0.0,available,0.0
2020-05-31,UNRATE,2020-05,initial_release,13.3,2020-06-05,2020-06-05,2020-06-05,0.0,available,0.0
2020-06-30,CES0500000003,2020-06,initial_release,-14.215769566835057,2020-07-02,2020-07-02,2020-07-02,0.0,available,0.0
2020-06-30,CPIAUCSL,2020-06,initial_release,6.765167572416431,2020-07-14,2020-07-14,2020-07-14,0.0,available,0.0
2020-06-30,CPILFESL,2020-06,initial_release,2.817655281524978,2020-07-14,2020-07-14,2020-07-14,0.0,available,0.0
2020-06-30,GDPC1,2020Q2,initial_release,-39.90477947567541,2020-07-30,2020-07-30,2020-07-30,0.0,available,0.0
2020-06-30,PAYEMS,2020-06,initial_release,4800.0,2020-07-02,2020-07-02,2020-07-02,0.0,available,0.0
2020-06-30,PCEPI,2020-06,initial_release,4.442900561270946,2020-07-31,2020-07-31,2020-07-31,0.0,available,0.0
2020-06-30,PCEPILFE,2020-06,initial_release,2.435749975395751,2020-07-31,2020-07-31,2020-07-31,0.0,available,0.0
2020-06-30,UNRATE,2020-06,initial_release,11.1,2020-07-02,2020-07-02,2020-07-02,0.0,available,0.0
2020-07-31,CES0500000003,2020-07,initial_release,2.8615240948504095,2020-08-07,2020-08-07,2020-08-07,0.0,available,0.0
2020-07-31,CPIAUCSL,2020-07,initial_release,7.019481694120344,2020-08-12,2020-08-12,2020-08-12,0.0,available,0.0
2020-07-31,CPILFESL,2020-07,initial_release,7.418810395740749,2020-08-12,2020-08-12,2020-08-12,0.0,available,0.0
2020-07-31,GDPC1,2020Q3,initial_release,28.579399612846856,2020-10-29,2020-10-29,2020-10-29,0.0,available,0.0
2020-07-31,PAYEMS,2020-07,initial_release,1763.0,2020-08-07,2020-08-07,2020-08-07,0.0,available,0.0
2020-07-31,PCEPI,2020-07,initial_release,3.83893053720179,2020-08-28,2020-08-28,2020-08-28,0.0,available,0.0
2020-07-31,PCEPILFE,2020-07,initial_release,4.1848619428964895,2020-08-28,2020-08-28,2020-08-28,0.0,available,0.0
2020-07-31,UNRATE,2020-07,initial_release,10.2,2020-08-07,2020-08-07,2020-08-07,0.0,available,0.0
2020-08-31,CES0500000003,2020-08,initial_release,4.487511603946359,2020-09-04,2020-09-04,2020-09-04,0.0,available,0.0
2020-08-31,CPIAUCSL,2020-08,initial_release,4.435156012073804,2020-09-11,2020-09-11,2020-09-11,0.0,available,0.0
2020-08-31,CPILFESL,2020-08,initial_release,4.616921711672717,2020-09-11,2020-09-11,2020-09-11,0.0,available,0.0
2020-08-31,GDPC1,2020Q3,initial_release,28.579399612846856,2020-10-29,2020-10-29,2020-10-29,0.0,available,0.0
2020-08-31,PAYEMS,2020-08,initial_release,1371.0,2020-09-04,2020-09-04,2020-09-04,0.0,available,0.0
2020-08-31,PCEPI,2020-08,initial_release,3.7896014915130394,2020-10-01,2020-10-01,2020-10-01,0.0,available,0.0
2020-08-31,PCEPILFE,2020-08,initial_release,3.995979600710342,2020-10-01,2020-10-01,2020-10-01,0.0,available,0.0
2020-08-31,UNRATE,2020-08,initial_release,8.4,2020-09-04,2020-09-04,2020-09-04,0.0,available,0.0
2020-09-30,CES0500000003,2020-09,initial_release,0.8146639824090585,2020-10-02,2020-10-02,2020-10-02,0.0,available,0.0
2020-09-30,CPIAUCSL,2020-09,initial_release,2.4374395269802562,2020-10-13,2020-10-13,2020-10-13,0.0,available,0.0
2020-09-30,CPILFESL,2020-09,initial_release,2.306273258216507,2020-10-13,2020-10-13,2020-10-13,0.0,available,0.0
2020-09-30,GDPC1,2020Q3,initial_release,28.579399612846856,2020-10-29,2020-10-29,2020-10-29,0.0,available,0.0
2020-09-30,PAYEMS,2020-09,initial_release,661.0,2020-10-02,2020-10-02,2020-10-02,0.0,available,0.0
2020-09-30,PCEPI,2020-09,initial_release,1.9356750829871316,2020-10-30,2020-10-30,2020-10-30,0.0,available,0.0
2020-09-30,PCEPILFE,2020-09,initial_release,2.1379772988090906,2020-10-30,2020-10-30,2020-10-30,0.0,available,0.0
2020-09-30,UNRATE,2020-09,initial_release,7.9,2020-10-02,2020-10-02,2020-10-02,0.0,available,0.0
2020-10-31,CES0500000003,2020-10,initial_release,1.6282227735478827,2020-11-06,2020-11-06,2020-11-06,0.0,available,0.0
2020-10-31,CPIAUCSL,2020-10,initial_release,0.5348353894429891,2020-11-12,2020-11-12,2020-11-12,0.0,available,0.0
2020-10-31,CPILFESL,2020-10,initial_release,0.14260249571158568,2020-11-12,2020-11-12,2020-11-12,0.0,available,0.0
2020-10-31,GDPC1,2020Q4,initial_release,3.9341036244003647,2021-01-28,2021-01-28,2021-01-28,0.0,available,0.0
2020-10-31,PAYEMS,2020-10,initial_release,638.0,2020-11-06,2020-11-06,2020-11-06,0.0,available,0.0
2020-10-31,PCEPI,2020-10,initial_release,0.0,2020-11-25,2020-11-25,2020-11-25,0.0,available,0.0
2020-10-31,PCEPILFE,2020-10,initial_release,-0.16836050220092602,2020-11-25,2020-11-25,2020-11-25,0.0,available,0.0
2020-10-31,UNRATE,2020-10,initial_release,6.9,2020-11-06,2020-11-06,2020-11-06,0.0,available,0.0
2020-11-30,CES0500000003,2020-11,initial_release,3.656681346562607,2020-12-04,2020-12-04,2020-12-04,0.0,available,0.0
2020-11-30,CPIAUCSL,2020-11,initial_release,2.2657938734763405,2020-12-10,2020-12-10,2020-12-10,0.0,available,0.0
2020-11-30,CPILFESL,2020-11,initial_release,2.630647791273333,2020-12-10,2020-12-10,2020-12-10,0.0,available,0.0
2020-11-30,GDPC1,2020Q4,initial_release,3.9341036244003647,2021-01-28,2021-01-28,2021-01-28,0.0,available,0.0
2020-11-30,PAYEMS,2020-11,initial_release,245.0,2020-12-04,2020-12-04,2020-12-04,0.0,available,0.0
2020-11-30,PCEPI,2020-11,initial_release,0.17189514425623997,2020-12-23,2020-12-23,2020-12-23,0.0,available,0.0
2020-11-30,PCEPILFE,2020-11,initial_release,0.14731027244643258,2020-12-23,2020-12-23,2020-12-23,0.0,available,0.0
2020-11-30,UNRATE,2020-11,initial_release,6.7,2020-12-04,2020-12-04,2020-12-04,0.0,available,0.0
2020-12-31,CES0500000003,2020-12,initial_release,9.294540488791725,2021-01-08,2021-01-08,2021-01-08,0.0,available,0.0
2020-12-31,CPIAUCSL,2020-12,initial_release,4.399613035603522,2021-01-13,2021-01-13,2021-01-13,0.0,available,0.0
2020-12-31,CPILFESL,2020-12,initial_release,1.0222147120753533,2021-01-13,2021-01-13,2021-01-13,0.0,available,0.0
2020-12-31,GDPC1,2020Q4,initial_release,3.9341036244003647,2021-01-28,2021-01-28,2021-01-28,0.0,available,0.0
2020-12-31,PAYEMS,2020-12,initial_release,-140.0,2021-01-08,2021-01-08,2021-01-08,0.0,available,0.0
2020-12-31,PCEPI,2020-12,initial_release,5.092407904977847,2021-01-29,2021-01-29,2021-01-29,0.0,available,0.0
2020-12-31,PCEPILFE,2020-12,initial_release,3.656265140888948,2021-01-29,2021-01-29,2021-01-29,0.0,available,0.0
2020-12-31,UNRATE,2020-12,initial_release,6.7,2021-01-08,2021-01-08,2021-01-08,0.0,available,0.0
2021-01-31,CES0500000003,2021-01,initial_release,2.405613902853787,2021-02-05,2021-02-05,2021-02-05,0.0,available,0.0
2021-01-31,CPIAUCSL,2021-01,initial_release,3.074510407644837,2021-02-10,2021-02-10,2021-02-10,0.0,available,0.0
2021-01-31,CPILFESL,2021-01,initial_release,0.37780226808230566,2021-02-10,2021-02-10,2021-02-10,0.0,available,0.0
2021-01-31,GDPC1,2021Q1,initial_release,6.190758626718207,2021-04-29,2021-04-29,2021-04-29,0.0,available,0.0
2021-01-31,PAYEMS,2021-01,initial_release,49.0,2021-02-05,2021-02-05,2021-02-05,0.0,available,0.0
2021-01-31,PCEPI,2021-01,initial_release,4.069810157947273,2021-02-26,2021-02-26,2021-02-26,0.0,available,0.0
2021-01-31,PCEPILFE,2021-01,initial_release,3.017525229930129,2021-02-26,2021-02-26,2021-02-26,0.0,available,0.0
2021-01-31,UNRATE,2021-01,initial_release,6.3,2021-02-05,2021-02-05,2021-02-05,0.0,available,0.0
2021-02-28,CES0500000003,2021-02,initial_release,2.8023365529518784,2021-03-05,2021-03-05,2021-03-05,0.0,available,0.0
2021-02-28,CPIAUCSL,2021-02,initial_release,4.24826097687756,2021-03-10,2021-03-10,2021-03-10,0.0,available,0.0
2021-02-28,CPILFESL,2021-02,initial_release,1.217047653570802,2021-03-10,2021-03-10,2021-03-10,0.0,available,0.0
2021-02-28,GDPC1,2021Q1,initial_release,6.190758626718207,2021-04-29,2021-04-29,2021-04-29,0.0,available,0.0
2021-02-28,PAYEMS,2021-02,initial_release,379.0,2021-03-05,2021-03-05,2021-03-05,0.0,available,0.0
2021-02-28,PCEPI,2021-02,initial_release,2.759956993412871,2021-03-26,2021-03-26,2021-03-26,0.0,available,0.0
2021-02-28,PCEPILFE,2021-02,initial_release,1.0255427017959562,2021-03-26,2021-03-26,2021-03-26,0.0,available,0.0
2021-02-28,UNRATE,2021-02,initial_release,6.2,2021-03-05,2021-03-05,2021-03-05,0.0,available,0.0
2021-03-31,CES0500000003,2021-03,initial_release,-1.6010676157641512,2021-04-02,2021-04-02,2021-04-02,0.0,available,0.0
2021-03-31,CPIAUCSL,2021-03,initial_release,7.418851785535807,2021-04-13,2021-04-13,2021-04-13,0.0,available,0.0
2021-03-31,CPILFESL,2021-03,initial_release,4.0553081642581645,2021-04-13,2021-04-13,2021-04-13,0.0,available,0.0
2021-03-31,GDPC1,2021Q1,initial_release,6.190758626718207,2021-04-29,2021-04-29,2021-04-29,0.0,available,0.0
2021-03-31,PAYEMS,2021-03,initial_release,916.0,2021-04-02,2021-04-02,2021-04-02,0.0,available,0.0
2021-03-31,PCEPI,2021-03,initial_release,6.170225418812336,2021-04-30,2021-04-30,2021-04-30,0.0,available,0.0
2021-03-31,PCEPILFE,2021-03,initial_release,4.293236124046729,2021-04-30,2021-04-30,2021-04-30,0.0,available,0.0
2021-03-31,UNRATE,2021-03,initial_release,6.0,2021-04-02,2021-04-02,2021-04-02,0.0,available,0.0
2021-04-30,CES0500000003,2021-04,initial_release,8.381873426341535,2021-05-07,2021-05-07,2021-05-07,0.0,available,0.0
2021-04-30,CPIAUCSL,2021-04,initial_release,9.205029853319502,2021-05-12,2021-05-12,2021-05-12,0.0,available,0.0
2021-04-30,CPILFESL,2021-04,initial_release,10.949326672686155,2021-05-12,2021-05-12,2021-05-12,0.0,available,0.0
2021-04-30,GDPC1,2021Q2,initial_release,6.300381847538716,2021-07-29,2021-07-29,2021-07-29,0.0,available,0.0
2021-04-30,PAYEMS,2021-04,initial_release,266.0,2021-05-07,2021-05-07,2021-05-07,0.0,available,0.0
2021-04-30,PCEPI,2021-04,initial_release,7.259256647129675,2021-05-28,2021-05-28,2021-05-28,0.0,available,0.0
2021-04-30,PCEPILFE,2021-04,initial_release,7.941926825659351,2021-05-28,2021-05-28,2021-05-28,0.0,available,0.0
2021-04-30,UNRATE,2021-04,initial_release,6.1,2021-05-07,2021-05-07,2021-05-07,0.0,available,0.0
2021-05-31,CES0500000003,2021-05,initial_release,5.949442032944319,2021-06-04,2021-06-04,2021-06-04,0.0,available,0.0
2021-05-31,CPIAUCSL,2021-05,initial_release,7.705911800005083,2021-06-10,2021-06-10,2021-06-10,0.0,available,0.0
2021-05-31,CPILFESL,2021-05,initial_release,8.815185850602703,2021-06-10,2021-06-10,2021-06-10,0.0,available,0.0
2021-05-31,GDPC1,2021Q2,initial_release,6.300381847538716,2021-07-29,2021-07-29,2021-07-29,0.0,available,0.0
2021-05-31,PAYEMS,2021-05,initial_release,559.0,2021-06-04,2021-06-04,2021-06-04,0.0,available,0.0
2021-05-31,PCEPI,2021-05,initial_release,5.371812249212837,2021-06-25,2021-06-25,2021-06-25,0.0,available,0.0
2021-05-31,PCEPILFE,2021-05,initial_release,5.757435680273204,2021-06-25,2021-06-25,2021-06-25,0.0,available,0.0
2021-05-31,UNRATE,2021-05,initial_release,5.8,2021-06-04,2021-06-04,2021-06-04,0.0,available,0.0
2021-06-30,CES0500000003,2021-06,initial_release,3.9538750762231345,2021-07-02,2021-07-02,2021-07-02,0.0,available,0.0
2021-06-30,CPIAUCSL,2021-06,initial_release,10.809441209795168,2021-07-13,2021-07-13,2021-07-13,0.0,available,0.0
2021-06-30,CPILFESL,2021-06,initial_release,10.495175753994701,2021-07-13,2021-07-13,2021-07-13,0.0,available,0.0
2021-06-30,GDPC1,2021Q2,initial_release,6.300381847538716,2021-07-29,2021-07-29,2021-07-29,0.0,available,0.0
2021-06-30,PAYEMS,2021-06,initial_release,850.0,2021-07-02,2021-07-02,2021-07-02,0.0,available,0.0
2021-06-30,PCEPI,2021-06,initial_release,6.143562822379778,2021-07-30,2021-07-30,2021-07-30,0.0,available,0.0
2021-06-30,PCEPILFE,2021-06,initial_release,5.384049198618612,2021-07-30,2021-07-30,2021-07-30,0.0,available,0.0
2021-06-30,UNRATE,2021-06,initial_release,5.9,2021-07-02,2021-07-02,2021-07-02,0.0,available,0.0
2021-07-31,CES0500000003,2021-07,initial_release,4.330003057928167,2021-08-06,2021-08-06,2021-08-06,0.0,available,0.0
2021-07-31,CPIAUCSL,2021-07,initial_release,5.672578791992322,2021-08-11,2021-08-11,2021-08-11,0.0,available,0.0
2021-07-31,CPILFESL,2021-07,initial_release,3.9368729159104277,2021-08-11,2021-08-11,2021-08-11,0.0,available,0.0
2021-07-31,GDPC1,2021Q3,initial_release,1.9959094811319744,2021-10-28,2021-10-28,2021-10-28,0.0,available,0.0
2021-07-31,PAYEMS,2021-07,initial_release,943.0,2021-08-06,2021-08-06,2021-08-06,0.0,available,0.0
2021-07-31,PCEPI,2021-07,initial_release,4.929843254322819,2021-08-27,2021-08-27,2021-08-27,0.0,available,0.0
2021-07-31,PCEPILFE,2021-07,initial_release,4.043502064485693,2021-08-27,2021-08-27,2021-08-27,0.0,available,0.0
2021-07-31,UNRATE,2021-07,initial_release,5.4,2021-08-06,2021-08-06,2021-08-06,0.0,available,0.0
2021-08-31,CES0500000003,2021-08,initial_release,6.656894212888176,2021-09-03,2021-09-03,2021-09-03,0.0,available,0.0
2021-08-31,CPIAUCSL,2021-08,initial_release,3.2878722585913067,2021-09-14,2021-09-14,2021-09-14,0.0,available,0.0
2021-08-31,CPILFESL,2021-08,initial_release,1.220647965536159,2021-09-14,2021-09-14,2021-09-14,0.0,available,0.0
2021-08-31,GDPC1,2021Q3,initial_release,1.9959094811319744,2021-10-28,2021-10-28,2021-10-28,0.0,available,0.0
2021-08-31,PAYEMS,2021-08,initial_release,235.0,2021-09-03,2021-09-03,2021-09-03,0.0,available,0.0
2021-08-31,PCEPI,2021-08,initial_release,4.8069739464374095,2021-10-01,2021-10-01,2021-10-01,0.0,available,0.0
2021-08-31,PCEPILFE,2021-08,initial_release,4.01011382329628,2021-10-01,2021-10-01,2021-10-01,0.0,available,0.0
2021-08-31,UNRATE,2021-08,initial_release,5.2,2021-09-03,2021-09-03,2021-09-03,0.0,available,0.0
2021-09-30,CES0500000003,2021-09,initial_release,7.4134522892745025,2021-10-08,2021-10-08,2021-10-08,0.0,available,0.0
2021-09-30,CPIAUCSL,2021-09,initial_release,4.939054765586448,2021-10-13,2021-10-13,2021-10-13,0.0,available,0.0
2021-09-30,CPILFESL,2021-09,initial_release,2.9133569923072145,2021-10-13,2021-10-13,2021-10-13,0.0,available,0.0
2021-09-30,GDPC1,2021Q3,initial_release,1.9959094811319744,2021-10-28,2021-10-28,2021-10-28,0.0,available,0.0
2021-09-30,PAYEMS,2021-09,initial_release,194.0,2021-10-08,2021-10-08,2021-10-08,0.0,available,0.0
2021-09-30,PCEPI,2021-09,initial_release,3.8335727566988,2021-10-29,2021-10-29,2021-10-29,0.0,available,0.0
2021-09-30,PCEPILFE,2021-09,initial_release,2.5287433772611223,2021-10-29,2021-10-29,2021-10-29,0.0,available,0.0
2021-09-30,UNRATE,2021-09,initial_release,4.8,2021-10-08,2021-10-08,2021-10-08,0.0,available,0.0
2021-10-31,CES0500000003,2021-10,initial_release,4.271158044155499,2021-11-05,2021-11-05,2021-11-05,0.0,available,0.0
2021-10-31,CPIAUCSL,2021-10,initial_release,11.266788402062033,2021-11-10,2021-11-10,2021-11-10,0.0,available,0.0
2021-10-31,CPILFESL,2021-10,initial_release,7.169531680928287,2021-11-10,2021-11-10,2021-11-10,0.0,available,0.0
2021-10-31,GDPC1,2021Q4,initial_release,6.660613761001599,2022-01-27,2022-01-27,2022-01-27,0.0,available,0.0
2021-10-31,PAYEMS,2021-10,initial_release,531.0,2021-11-05,2021-11-05,2021-11-05,0.0,available,0.0
2021-10-31,PCEPI,2021-10,initial_release,7.555931754233569,2021-11-24,2021-11-24,2021-11-24,0.0,available,0.0
2021-10-31,PCEPILFE,2021-10,initial_release,5.089662627918301,2021-11-24,2021-11-24,2021-11-24,0.0,available,0.0
2021-10-31,UNRATE,2021-10,initial_release,4.6,2021-11-05,2021-11-05,2021-11-05,0.0,available,0.0
2021-11-30,CES0500000003,2021-11,initial_release,3.097775195620933,2021-12-03,2021-12-03,2021-12-03,0.0,available,0.0
2021-11-30,CPIAUCSL,2021-11,initial_release,9.31315464295217,2021-12-10,2021-12-10,2021-12-10,0.0,available,0.0
2021-11-30,CPILFESL,2021-11,initial_release,6.398361048892198,2021-12-10,2021-12-10,2021-12-10,0.0,available,0.0
2021-11-30,GDPC1,2021Q4,initial_release,6.660613761001599,2022-01-27,2022-01-27,2022-01-27,0.0,available,0.0
2021-11-30,PAYEMS,2021-11,initial_release,210.0,2021-12-03,2021-12-03,2021-12-03,0.0,available,0.0
2021-11-30,PCEPI,2021-11,initial_release,7.291079175034199,2021-12-23,2021-12-23,2021-12-23,0.0,available,0.0
2021-11-30,PCEPILFE,2021-11,initial_release,5.5270640641527535,2021-12-23,2021-12-23,2021-12-23,0.0,available,0.0
2021-11-30,UNRATE,2021-11,initial_release,4.2,2021-12-03,2021-12-03,2021-12-03,0.0,available,0.0
2021-12-31,CES0500000003,2021-12,initial_release,7.304203233748119,2022-01-07,2022-01-07,2022-01-07,0.0,available,0.0
2021-12-31,CPIAUCSL,2021-12,initial_release,5.6322008263588685,2022-01-12,2022-01-12,2022-01-12,0.0,available,0.0
2021-12-31,CPILFESL,2021-12,initial_release,6.583578736265139,2022-01-12,2022-01-12,2022-01-12,0.0,available,0.0
2021-12-31,GDPC1,2021Q4,initial_release,6.660613761001599,2022-01-27,2022-01-27,2022-01-27,0.0,available,0.0
2021-12-31,PAYEMS,2021-12,initial_release,199.0,2022-01-07,2022-01-07,2022-01-07,0.0,available,0.0
2021-12-31,PCEPI,2021-12,initial_release,5.359209586300651,2022-01-28,2022-01-28,2022-01-28,0.0,available,0.0
2021-12-31,PCEPILFE,2021-12,initial_release,5.962458874094878,2022-01-28,2022-01-28,2022-01-28,0.0,available,0.0
2021-12-31,UNRATE,2021-12,initial_release,3.9,2022-01-07,2022-01-07,2022-01-07,0.0,available,0.0
2022-01-31,CES0500000003,2022-01,initial_release,8.757773284019699,2022-02-04,2022-02-04,2022-02-04,0.0,available,0.0
